"Year","City","Main Section","Sub-Section","Value"
1985,"Hong Kong","Earnings: Cook","Gross (New York = 100)",30.53
1985,"Istanbul","Earnings: Cook","Gross (New York = 100)",16.32
1985,"Johannesburg","Earnings: Cook","Gross (New York = 100)",33.68
1985,"Kuala Lumpur","Earnings: Cook","Gross (New York = 100)",26.58
1985,"Lagos","Earnings: Cook","Gross (New York = 100)",12.11
1985,"Lisbon","Earnings: Cook","Gross (New York = 100)",9.74
1985,"London","Earnings: Cook","Gross (New York = 100)",31.84
1985,"Los Angeles","Earnings: Cook","Gross (New York = 100)",81.05
1985,"Luxembourg","Earnings: Cook","Gross (New York = 100)",84.74
1985,"Madrid","Earnings: Cook","Gross (New York = 100)",17.37
1985,"Manama","Earnings: Cook","Gross (New York = 100)",38.16
1985,"Manila","Earnings: Cook","Gross (New York = 100)",11.84
1985,"Mexico City","Earnings: Cook","Gross (New York = 100)",7.11
1985,"Milan","Earnings: Cook","Gross (New York = 100)",38.16
1985,"Montreal","Earnings: Cook","Gross (New York = 100)",47.89
1985,"Mumbai","Earnings: Cook","Gross (New York = 100)",4.47
1985,"New York","Earnings: Cook","Gross (New York = 100)",100.00
1985,"Oslo","Earnings: Cook","Gross (New York = 100)",46.58
1985,"Panama","Earnings: Cook","Gross (New York = 100)",33.95
1985,"Paris","Earnings: Cook","Gross (New York = 100)",38.42
1985,"Rio de Janeiro","Earnings: Cook","Gross (New York = 100)",16.58
1985,"São Paulo","Earnings: Cook","Gross (New York = 100)",17.63
1985,"Seoul","Earnings: Cook","Gross (New York = 100)",26.58
1985,"Stockholm","Earnings: Cook","Gross (New York = 100)",28.42
1985,"Sydney","Earnings: Cook","Gross (New York = 100)",39.47
1985,"Tel Aviv","Earnings: Cook","Gross (New York = 100)",47.63
1985,"Tokyo","Earnings: Cook","Gross (New York = 100)",46.32
1985,"Toronto","Earnings: Cook","Gross (New York = 100)",43.68
1985,"Vienna","Earnings: Cook","Gross (New York = 100)",29.47
1985,"Zurich","Earnings: Cook","Gross (New York = 100)",40.00
1988,"Amsterdam","Earnings: Cook","Gross (New York = 100)",58.50
1988,"Bangkok","Earnings: Cook","Gross (New York = 100)",30.00
1988,"Bogotá","Earnings: Cook","Gross (New York = 100)",27.00
1988,"Brussels","Earnings: Cook","Gross (New York = 100)",84.75
1988,"Buenos Aires","Earnings: Cook","Gross (New York = 100)",27.25
1988,"Cairo","Earnings: Cook","Gross (New York = 100)",4.00
1988,"Chicago","Earnings: Cook","Gross (New York = 100)",77.25
1988,"Copenhagen","Earnings: Cook","Gross (New York = 100)",108.50
1988,"Dublin","Earnings: Cook","Gross (New York = 100)",30.25
1988,"Frankfurt","Earnings: Cook","Gross (New York = 100)",70.00
1988,"Geneva","Earnings: Cook","Gross (New York = 100)",103.75
1988,"Helsinki","Earnings: Cook","Gross (New York = 100)",53.00
1988,"Hong Kong","Earnings: Cook","Gross (New York = 100)",34.00
1988,"Istanbul","Earnings: Cook","Gross (New York = 100)",54.00
1988,"Jakarta","Earnings: Cook","Gross (New York = 100)",10.50
1988,"Johannesburg","Earnings: Cook","Gross (New York = 100)",53.25
1988,"Kuala Lumpur","Earnings: Cook","Gross (New York = 100)",20.25
1988,"Lagos","Earnings: Cook","Gross (New York = 100)",3.00
1988,"Lisbon","Earnings: Cook","Gross (New York = 100)",16.00
1988,"London","Earnings: Cook","Gross (New York = 100)",49.25
1988,"Los Angeles","Earnings: Cook","Gross (New York = 100)",75.75
1988,"Luxembourg","Earnings: Cook","Gross (New York = 100)",53.50
1988,"Madrid","Earnings: Cook","Gross (New York = 100)",47.00
1988,"Manama","Earnings: Cook","Gross (New York = 100)",24.00
1988,"Manila","Earnings: Cook","Gross (New York = 100)",8.25
1988,"Mexico City","Earnings: Cook","Gross (New York = 100)",4.50
1988,"Milan","Earnings: Cook","Gross (New York = 100)",64.50
1988,"Montreal","Earnings: Cook","Gross (New York = 100)",70.75
1988,"Mumbai","Earnings: Cook","Gross (New York = 100)",4.75
1988,"Nairobi","Earnings: Cook","Gross (New York = 100)",7.00
1988,"New York","Earnings: Cook","Gross (New York = 100)",100.00
1988,"Nicosia","Earnings: Cook","Gross (New York = 100)",29.25
1988,"Oslo","Earnings: Cook","Gross (New York = 100)",66.50
1988,"Panama","Earnings: Cook","Gross (New York = 100)",35.75
1988,"Paris","Earnings: Cook","Gross (New York = 100)",62.00
1988,"Rio de Janeiro","Earnings: Cook","Gross (New York = 100)",14.75
1988,"São Paulo","Earnings: Cook","Gross (New York = 100)",8.00
1988,"Seoul","Earnings: Cook","Gross (New York = 100)",31.50
1988,"Stockholm","Earnings: Cook","Gross (New York = 100)",42.00
1988,"Sydney","Earnings: Cook","Gross (New York = 100)",45.00
1988,"Tel Aviv","Earnings: Cook","Gross (New York = 100)",48.00
1988,"Tokyo","Earnings: Cook","Gross (New York = 100)",74.75
1988,"Toronto","Earnings: Cook","Gross (New York = 100)",75.75
1988,"Vienna","Earnings: Cook","Gross (New York = 100)",63.25
1988,"Zurich","Earnings: Cook","Gross (New York = 100)",100.75
1991,"Amsterdam","Earnings: Cook","Gross (New York = 100)",72.58
1991,"Athens","Earnings: Cook","Gross (New York = 100)",58.39
1991,"Bogotá","Earnings: Cook","Gross (New York = 100)",56.77
1991,"Brussels","Earnings: Cook","Gross (New York = 100)",121.29
1991,"Buenos Aires","Earnings: Cook","Gross (New York = 100)",22.90
1991,"Chicago","Earnings: Cook","Gross (New York = 100)",99.68
1991,"Copenhagen","Earnings: Cook","Gross (New York = 100)",108.39
1991,"Dublin","Earnings: Cook","Gross (New York = 100)",41.94
1991,"Frankfurt","Earnings: Cook","Gross (New York = 100)",60.65
1991,"Geneva","Earnings: Cook","Gross (New York = 100)",143.55
1991,"Helsinki","Earnings: Cook","Gross (New York = 100)",84.52
1991,"Hong Kong","Earnings: Cook","Gross (New York = 100)",49.35
1991,"Jakarta","Earnings: Cook","Gross (New York = 100)",25.81
1991,"Johannesburg","Earnings: Cook","Gross (New York = 100)",39.68
1991,"Kuala Lumpur","Earnings: Cook","Gross (New York = 100)",19.03
1991,"Lagos","Earnings: Cook","Gross (New York = 100)",2.26
1991,"Lisbon","Earnings: Cook","Gross (New York = 100)",40.00
1991,"London","Earnings: Cook","Gross (New York = 100)",38.06
1991,"Los Angeles","Earnings: Cook","Gross (New York = 100)",122.58
1991,"Luxembourg","Earnings: Cook","Gross (New York = 100)",97.74
1991,"Madrid","Earnings: Cook","Gross (New York = 100)",89.35
1991,"Manila","Earnings: Cook","Gross (New York = 100)",11.29
1991,"Mexico City","Earnings: Cook","Gross (New York = 100)",6.45
1991,"Milan","Earnings: Cook","Gross (New York = 100)",94.19
1991,"Montreal","Earnings: Cook","Gross (New York = 100)",94.52
1991,"Mumbai","Earnings: Cook","Gross (New York = 100)",11.94
1991,"Nairobi","Earnings: Cook","Gross (New York = 100)",23.87
1991,"New York","Earnings: Cook","Gross (New York = 100)",100.00
1991,"Nicosia","Earnings: Cook","Gross (New York = 100)",49.68
1991,"Panama","Earnings: Cook","Gross (New York = 100)",39.68
1991,"Paris","Earnings: Cook","Gross (New York = 100)",60.97
1991,"Rio de Janeiro","Earnings: Cook","Gross (New York = 100)",18.71
1991,"São Paulo","Earnings: Cook","Gross (New York = 100)",9.68
1991,"Seoul","Earnings: Cook","Gross (New York = 100)",48.39
1991,"Stockholm","Earnings: Cook","Gross (New York = 100)",81.61
1991,"Sydney","Earnings: Cook","Gross (New York = 100)",80.32
1991,"Taipei","Earnings: Cook","Gross (New York = 100)",84.84
1991,"Tel Aviv","Earnings: Cook","Gross (New York = 100)",52.58
1991,"Tokyo","Earnings: Cook","Gross (New York = 100)",90.65
1991,"Toronto","Earnings: Cook","Gross (New York = 100)",57.10
1991,"Vienna","Earnings: Cook","Gross (New York = 100)",83.87
1991,"Zurich","Earnings: Cook","Gross (New York = 100)",140.32
1994,"Amsterdam","Earnings: Cook","Gross (New York = 100)",62.02
1994,"Athens","Earnings: Cook","Gross (New York = 100)",32.21
1994,"Bangkok","Earnings: Cook","Gross (New York = 100)",22.36
1994,"Bogotá","Earnings: Cook","Gross (New York = 100)",31.73
1994,"Brussels","Earnings: Cook","Gross (New York = 100)",80.05
1994,"Budapest","Earnings: Cook","Gross (New York = 100)",16.59
1994,"Buenos Aires","Earnings: Cook","Gross (New York = 100)",31.25
1994,"Chicago","Earnings: Cook","Gross (New York = 100)",78.13
1994,"Copenhagen","Earnings: Cook","Gross (New York = 100)",93.03
1994,"Dublin","Earnings: Cook","Gross (New York = 100)",28.61
1994,"Frankfurt","Earnings: Cook","Gross (New York = 100)",100.72
1994,"Geneva","Earnings: Cook","Gross (New York = 100)",87.02
1994,"Helsinki","Earnings: Cook","Gross (New York = 100)",48.56
1994,"Hong Kong","Earnings: Cook","Gross (New York = 100)",40.38
1994,"Jakarta","Earnings: Cook","Gross (New York = 100)",8.41
1994,"Johannesburg","Earnings: Cook","Gross (New York = 100)",22.60
1994,"Lagos","Earnings: Cook","Gross (New York = 100)",1.44
1994,"Lisbon","Earnings: Cook","Gross (New York = 100)",29.33
1994,"London","Earnings: Cook","Gross (New York = 100)",40.63
1994,"Los Angeles","Earnings: Cook","Gross (New York = 100)",55.05
1994,"Luxembourg","Earnings: Cook","Gross (New York = 100)",69.23
1994,"Madrid","Earnings: Cook","Gross (New York = 100)",65.38
1994,"Manama","Earnings: Cook","Gross (New York = 100)",64.90
1994,"Manila","Earnings: Cook","Gross (New York = 100)",17.07
1994,"Mexico City","Earnings: Cook","Gross (New York = 100)",23.80
1994,"Milan","Earnings: Cook","Gross (New York = 100)",63.46
1994,"Montreal","Earnings: Cook","Gross (New York = 100)",68.99
1994,"Mumbai","Earnings: Cook","Gross (New York = 100)",7.21
1994,"Nairobi","Earnings: Cook","Gross (New York = 100)",8.41
1994,"New York","Earnings: Cook","Gross (New York = 100)",100.00
1994,"Nicosia","Earnings: Cook","Gross (New York = 100)",31.97
1994,"Oslo","Earnings: Cook","Gross (New York = 100)",57.45
1994,"Panama","Earnings: Cook","Gross (New York = 100)",39.66
1994,"Paris","Earnings: Cook","Gross (New York = 100)",87.74
1994,"Prague","Earnings: Cook","Gross (New York = 100)",12.50
1994,"Rio de Janeiro","Earnings: Cook","Gross (New York = 100)",8.41
1994,"São Paulo","Earnings: Cook","Gross (New York = 100)",17.79
1994,"Seoul","Earnings: Cook","Gross (New York = 100)",44.71
1994,"Stockholm","Earnings: Cook","Gross (New York = 100)",49.52
1994,"Sydney","Earnings: Cook","Gross (New York = 100)",68.75
1994,"Taipei","Earnings: Cook","Gross (New York = 100)",81.73
1994,"Tel Aviv","Earnings: Cook","Gross (New York = 100)",92.31
1994,"Tokyo","Earnings: Cook","Gross (New York = 100)",98.80
1994,"Toronto","Earnings: Cook","Gross (New York = 100)",67.31
1994,"Vienna","Earnings: Cook","Gross (New York = 100)",74.52
1994,"Zurich","Earnings: Cook","Gross (New York = 100)",87.50
1997,"Amsterdam","Earnings: Cook","Gross (New York = 100)",64.29
1997,"Athens","Earnings: Cook","Gross (New York = 100)",41.67
1997,"Bangkok","Earnings: Cook","Gross (New York = 100)",29.76
1997,"Berlin","Earnings: Cook","Gross (New York = 100)",75.24
1997,"Bogotá","Earnings: Cook","Gross (New York = 100)",45.00
1997,"Brussels","Earnings: Cook","Gross (New York = 100)",95.95
1997,"Budapest","Earnings: Cook","Gross (New York = 100)",4.76
1997,"Buenos Aires","Earnings: Cook","Gross (New York = 100)",43.57
1997,"Chicago","Earnings: Cook","Gross (New York = 100)",71.43
1997,"Copenhagen","Earnings: Cook","Gross (New York = 100)",99.29
1997,"Dublin","Earnings: Cook","Gross (New York = 100)",49.29
1997,"Frankfurt","Earnings: Cook","Gross (New York = 100)",96.67
1997,"Geneva","Earnings: Cook","Gross (New York = 100)",97.38
1997,"Helsinki","Earnings: Cook","Gross (New York = 100)",52.86
1997,"Hong Kong","Earnings: Cook","Gross (New York = 100)",44.05
1997,"Istanbul","Earnings: Cook","Gross (New York = 100)",48.10
1997,"Jakarta","Earnings: Cook","Gross (New York = 100)",18.57
1997,"Johannesburg","Earnings: Cook","Gross (New York = 100)",26.19
1997,"Kuala Lumpur","Earnings: Cook","Gross (New York = 100)",66.67
1997,"Lisbon","Earnings: Cook","Gross (New York = 100)",33.33
1997,"London","Earnings: Cook","Gross (New York = 100)",61.19
1997,"Los Angeles","Earnings: Cook","Gross (New York = 100)",91.67
1997,"Luxembourg","Earnings: Cook","Gross (New York = 100)",64.05
1997,"Madrid","Earnings: Cook","Gross (New York = 100)",56.90
1997,"Manama","Earnings: Cook","Gross (New York = 100)",68.33
1997,"Manila","Earnings: Cook","Gross (New York = 100)",21.67
1997,"Mexico City","Earnings: Cook","Gross (New York = 100)",11.19
1997,"Milan","Earnings: Cook","Gross (New York = 100)",56.67
1997,"Montreal","Earnings: Cook","Gross (New York = 100)",68.33
1997,"Moscow","Earnings: Cook","Gross (New York = 100)",10.95
1997,"Mumbai","Earnings: Cook","Gross (New York = 100)",7.14
1997,"Nairobi","Earnings: Cook","Gross (New York = 100)",14.05
1997,"New York","Earnings: Cook","Gross (New York = 100)",100.00
1997,"Nicosia","Earnings: Cook","Gross (New York = 100)",37.86
1997,"Oslo","Earnings: Cook","Gross (New York = 100)",61.90
1997,"Panama","Earnings: Cook","Gross (New York = 100)",39.29
1997,"Paris","Earnings: Cook","Gross (New York = 100)",71.19
1997,"Prague","Earnings: Cook","Gross (New York = 100)",15.00
1997,"Rio de Janeiro","Earnings: Cook","Gross (New York = 100)",19.29
1997,"São Paulo","Earnings: Cook","Gross (New York = 100)",31.19
1997,"Seoul","Earnings: Cook","Gross (New York = 100)",49.29
1997,"Shanghai","Earnings: Cook","Gross (New York = 100)",9.76
1997,"Stockholm","Earnings: Cook","Gross (New York = 100)",56.67
1997,"Sydney","Earnings: Cook","Gross (New York = 100)",48.57
1997,"Taipei","Earnings: Cook","Gross (New York = 100)",47.38
1997,"Tel Aviv","Earnings: Cook","Gross (New York = 100)",89.29
1997,"Tokyo","Earnings: Cook","Gross (New York = 100)",97.14
1997,"Toronto","Earnings: Cook","Gross (New York = 100)",77.62
1997,"Vienna","Earnings: Cook","Gross (New York = 100)",65.48
1997,"Warsaw","Earnings: Cook","Gross (New York = 100)",11.19
1997,"Zurich","Earnings: Cook","Gross (New York = 100)",92.62
2000,"Amsterdam","Earnings: Cook","Gross (New York = 100)",53.10
2000,"Athens","Earnings: Cook","Gross (New York = 100)",31.26
2000,"Auckland","Earnings: Cook","Gross (New York = 100)",38.12
2000,"Bangkok","Earnings: Cook","Gross (New York = 100)",15.85
2000,"Barcelona","Earnings: Cook","Gross (New York = 100)",41.11
2000,"Berlin","Earnings: Cook","Gross (New York = 100)",61.88
2000,"Bogotá","Earnings: Cook","Gross (New York = 100)",31.48
2000,"Brussels","Earnings: Cook","Gross (New York = 100)",81.80
2000,"Budapest","Earnings: Cook","Gross (New York = 100)",4.28
2000,"Buenos Aires","Earnings: Cook","Gross (New York = 100)",49.68
2000,"Cairo","Earnings: Cook","Gross (New York = 100)",11.35
2000,"Chicago","Earnings: Cook","Gross (New York = 100)",77.94
2000,"Copenhagen","Earnings: Cook","Gross (New York = 100)",81.80
2000,"Dublin","Earnings: Cook","Gross (New York = 100)",49.04
2000,"Frankfurt","Earnings: Cook","Gross (New York = 100)",59.74
2000,"Geneva","Earnings: Cook","Gross (New York = 100)",76.02
2000,"Helsinki","Earnings: Cook","Gross (New York = 100)",43.25
2000,"Hong Kong","Earnings: Cook","Gross (New York = 100)",46.25
2000,"Istanbul","Earnings: Cook","Gross (New York = 100)",40.90
2000,"Jakarta","Earnings: Cook","Gross (New York = 100)",9.64
2000,"Johannesburg","Earnings: Cook","Gross (New York = 100)",28.27
2000,"Kuala Lumpur","Earnings: Cook","Gross (New York = 100)",30.62
2000,"Lisbon","Earnings: Cook","Gross (New York = 100)",25.70
2000,"London","Earnings: Cook","Gross (New York = 100)",58.67
2000,"Los Angeles","Earnings: Cook","Gross (New York = 100)",85.87
2000,"Luxembourg","Earnings: Cook","Gross (New York = 100)",61.46
2000,"Madrid","Earnings: Cook","Gross (New York = 100)",38.97
2000,"Manama","Earnings: Cook","Gross (New York = 100)",60.17
2000,"Manila","Earnings: Cook","Gross (New York = 100)",13.28
2000,"Mexico City","Earnings: Cook","Gross (New York = 100)",14.78
2000,"Milan","Earnings: Cook","Gross (New York = 100)",45.40
2000,"Montreal","Earnings: Cook","Gross (New York = 100)",73.45
2000,"Moscow","Earnings: Cook","Gross (New York = 100)",6.85
2000,"Mumbai","Earnings: Cook","Gross (New York = 100)",6.64
2000,"Nairobi","Earnings: Cook","Gross (New York = 100)",11.13
2000,"New York","Earnings: Cook","Gross (New York = 100)",100.00
